sigla,idpozo,area,cod_area,empresa,yacimiento,cod_yacimiento,formacion,cuenca,provincia,cota,profundidad,clasificacion,subclasificacion,tipo_recurso,sub_tipo_recurso,gasplus,tipopozo,tipoextraccion,tipoestado,adjiv_fecha_inicio_perf,adjiv_fecha_fin_perf,adjiv_fecha_inicio_term,adjiv_fecha_fin_term,geojson,geom,geometry,provincia_geojson,match_check
SJ-5,92627.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.76,556.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Surgencia Natural,A Abandonar,1952-07-19,1952-08-15,1952-08-16,1952-08-30,"{""type"":""Point"",""coordinates"":[-67.360706710000002,-45.776736339999999]}",0101000020E610000075B998D115D750C016F5AC186CE346C0,POINT (-67.36070671 -45.77673634),,True
RA-80,92649.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,7.97,544.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1935-11-02,1935-11-09,1935-11-10,1935-11-25,"{""type"":""Point"",""coordinates"":[-67.414651419999998,-45.804642209999997]}",0101000020E6100000F5081CA689DA50C030771484FEE646C0,POINT (-67.41465142 -45.80464221),,True
RA-81,92650.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.76,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1935-12-18,1936-01-03,1936-01-04,1936-01-29,"{""type"":""Point"",""coordinates"":[-67.413517330000005,-45.803807720000002]}",0101000020E6100000792B641177DA50C00FD6DE2BE3E646C0,POINT (-67.41351733 -45.80380772),,True
RA-82,92651.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,7.53,556.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1935-12-24,1936-01-04,1936-01-05,1936-01-29,"{""type"":""Point"",""coordinates"":[-67.412540379999996,-45.802876439999999]}",0101000020E61000004818C40F67DA50C0B343BAA7C4E646C0,POINT (-67.41254038 -45.80287644),,True
RA-83,92652.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.58,565.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-01-11,1936-02-09,1936-02-10,1936-02-12,"{""type"":""Point"",""coordinates"":[-67.410967189999994,-45.802557659999998]}",0101000020E6100000DB3154494DDA50C0596D9B35BAE646C0,POINT (-67.41096719 -45.80255766),,True
RA-84,92653.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.92,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-01-31,1936-02-12,1936-02-13,1936-02-29,"{""type"":""Point"",""coordinates"":[-67.409848359999998,-45.801642379999997]}",0101000020E61000003BA19DF43ADA50C00398AE379CE646C0,POINT (-67.40984836 -45.80164238),,True
RA-85,92654.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.79,560.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-02-03,1936-02-20,1936-02-21,1936-02-28,"{""type"":""Point"",""coordinates"":[-67.40853362,-45.800832319999998]}",0101000020E6100000DB4D326A25DA50C06AFD67AC81E646C0,POINT (-67.40853362 -45.80083232),,True
RA-86,92655.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.12,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-03-05,1936-04-04,1936-04-05,1936-04-08,"{""type"":""Point"",""coordinates"":[-67.407373469999996,-45.80001541]}",0101000020E61000001DBA2C6812DA50C07E1FABE766E646C0,POINT (-67.40737347 -45.80001541),,True
RA-87,92656.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.21,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-03-27,1936-04-24,1936-04-25,1936-04-27,"{""type"":""Point"",""coordinates"":[-67.405515489999999,-45.800214420000003]}",0101000020E610000092E43DF7F3D950C004D8156D6DE646C0,POINT (-67.40551549 -45.80021442),,True
RA-88,92657.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.44,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-05-04,1936-05-16,1936-05-17,1936-05-31,"{""type"":""Point"",""coordinates"":[-67.404675019999999,-45.799015060000002]}",0101000020E61000001F1A0E32E6D950C012DB1F2046E646C0,POINT (-67.40467502 -45.79901506),,True
RA-89,92658.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.89,562.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-05-23,1936-05-30,1936-05-31,1936-06-19,"{""type"":""Point"",""coordinates"":[-67.403987860000001,-45.79785382]}",0101000020E610000096ABE5EFDAD950C0C0F1EF1220E646C0,POINT (-67.40398786 -45.79785382),,True
RA-90,92659.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.44,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-06-12,1936-06-24,1936-06-26,1936-07-15,"{""type"":""Point"",""coordinates"":[-67.403336980000006,-45.796774059999997]}",0101000020E61000008497E845D0D950C0250041B1FCE546C0,POINT (-67.40333698 -45.79677406),,True
RA-91,92660.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.08,560.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1938-09-04,1938-09-20,1938-09-21,1938-09-30,"{""type"":""Point"",""coordinates"":[-67.40360124,-45.802832840000001]}",0101000020E6100000349B4B9AD4D950C037FAFB39C3E646C0,POINT (-67.40360124 -45.80283284),,True
RA-92,92661.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.62,555.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-07-28,1936-08-05,1936-08-06,1936-08-31,"{""type"":""Point"",""coordinates"":[-67.404210180000007,-45.79502282]}",0101000020E6100000DCF35F94DED950C0A2BCC94EC3E546C0,POINT (-67.40421018 -45.79502282),,True
RA-93,92662.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.3,560.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1936-04-08,1936-04-23,1936-04-24,1936-05-14,"{""type"":""Point"",""coordinates"":[-67.406952860000004,-45.801233150000002]}",0101000020E6100000AD2D02840BDA50C04CDCCFCE8EE646C0,POINT (-67.40695286 -45.80123315),,True
RA-94,92663.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.17,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-08-31,1937-02-10,1937-02-11,1937-02-14,"{""type"":""Point"",""coordinates"":[-67.39893361,-45.790695399999997]}",0101000020E61000006A0ED62088D950C07F0CC28135E546C0,POINT (-67.39893361 -45.7906954),,True
RA-95,92664.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.47,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-08-13,1937-01-03,1937-01-04,1937-01-09,"{""type"":""Point"",""coordinates"":[-67.397776190000002,-45.789741399999997]}",0101000020E61000005CCB432A75D950C00CA6063F16E546C0,POINT (-67.39777619 -45.7897414),,True
RA-96,92665.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,8.37,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-09-12,1936-09-29,1936-10-01,1936-10-14,"{""type"":""Point"",""coordinates"":[-67.396042010000002,-45.789222209999998]}",0101000020E6100000B23296C058D950C0099DBE3B05E546C0,POINT (-67.39604201 -45.78922221),,True
RA-97,92666.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.11,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1936-09-05,1937-02-01,1937-02-02,1937-02-03,"{""type"":""Point"",""coordinates"":[-67.394486999999998,-45.78918238]}",0101000020E61000009EEC66463FD950C0F856A0ED03E546C0,POINT (-67.394487 -45.78918238),,True
RA-98,92667.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.4,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,,,,,"{""type"":""Point"",""coordinates"":[-67.392823559999997,-45.789362680000004]}",0101000020E610000017D36D0524D950C037A417D609E546C0,POINT (-67.39282356 -45.78936268),,True
RA-99,92668.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.54,649.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1943-11-09,1943-11-24,1943-11-26,1943-12-24,"{""type"":""Point"",""coordinates"":[-67.396835839999994,-45.799211210000003]}",0101000020E610000090AB26C265D950C0F7C58C8D4CE646C0,POINT (-67.39683584 -45.79921121),,True
RA-100,92669.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,9.33,603.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1942-12-11,1942-12-24,1942-12-24,1942-12-31,"{""type"":""Point"",""coordinates"":[-67.396611370000002,-45.79897836]}",0101000020E6100000CBD7A71462D950C0B33443EC44E646C0,POINT (-67.39661137 -45.79897836),,True
RA-101,92670.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.96,703.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,A Abandonar,1946-01-02,1946-02-16,1946-02-19,1946-05-15,"{""type"":""Point"",""coordinates"":[-67.396586630000002,-45.79890838]}",0101000020E61000006078E3AC61D950C0D84C3AA142E646C0,POINT (-67.39658663 -45.79890838),,True
RA-103,92671.0,RESTINGA ALI,ALI,YPF S.A.,RESTINGA ALI,ALI,grupo chubut,GOLFO SAN JORGE,Chubut,10.62,0.0,EXPLOTACION,DESARROLLO,CONVENCIONAL,No informado,no,Otro tipo,Sin Sistema de Extracción,Abandonado,1945-10-17,1945-12-09,1945-12-09,1945-12-14,"{""type"":""Point"",""coordinates"":[-67.382784009999995,-45.790951679999999]}",0101000020E61000006E1881887FD850C07B2897E73DE546C0,POINT (-67.38278401 -45.79095168),,True
