"provincia","prod_gas"
"Rio Negro","70.41"
"Rio Negro","70.5"
"Rio Negro","70.54"
"Rio Negro","70.67"
"Rio Negro","71.17"
"Rio Negro","71.29"
"Rio Negro","71.35"
"Rio Negro","71.37"
"Rio Negro","71.73"
"Rio Negro","71.86"
"Rio Negro","71.95"
"Rio Negro","72.29"
"Rio Negro","72.36"
"Rio Negro","72.42"
"Rio Negro","72.91"
"Rio Negro","73.22"
"Rio Negro","73.27"
"Rio Negro","73.41"
"Rio Negro","73.50"
"Rio Negro","73.72"
"Rio Negro","74.05"
"Rio Negro","74.21"
"Rio Negro","74.37"
"Rio Negro","74.39"
"Rio Negro","74.66"
"Rio Negro","74.75"
"Rio Negro","74.8"
"Rio Negro","75.57"
"Rio Negro","76.08"
"Rio Negro","76.24"
"Rio Negro","76.25"
"Rio Negro","76.35"
"Rio Negro","76.54"
"Rio Negro","76.6"
"Rio Negro","76.94"
"Rio Negro","77.01"
"Rio Negro","77.38"
"Rio Negro","77.47"
"Rio Negro","77.56"
"Rio Negro","77.73"
"Rio Negro","77.81"
"Rio Negro","77.95"
"Rio Negro","77.97"
"Rio Negro","78.01"
"Rio Negro","78.15"
"Rio Negro","78.27"
"Rio Negro","78.3"
"Rio Negro","78.34"
"Rio Negro","78.36"
"Rio Negro","78.4"
"Rio Negro","78.5"
"Rio Negro","78.69"
"Rio Negro","78.84"
"Rio Negro","78.92"
"Rio Negro","79.11"
"Rio Negro","79.53"
"Rio Negro","79.98"
"Rio Negro","80.03"
"Rio Negro","80.11"
"Rio Negro","80.53"
"Rio Negro","80.69"
"Rio Negro","80.7"
"Rio Negro","80.74"
"Rio Negro","80.81"
"Rio Negro","80.87"
"Rio Negro","81.22"
"Rio Negro","81.54"
"Rio Negro","81.73"
"Rio Negro","81.89"
"Rio Negro","81.9"
"Rio Negro","82.46"
"Rio Negro","82.51"
"Rio Negro","82.86"
"Rio Negro","82.91"
"Rio Negro","83.13"
"Rio Negro","83.22"
"Rio Negro","83.25"
"Rio Negro","83.31"
"Rio Negro","83.4"
"Rio Negro","83.84"
"Rio Negro","84.6"
"Rio Negro","84.89"
"Rio Negro","84.91"
"Rio Negro","85.01"
"Rio Negro","85.02"
"Rio Negro","85.07"
"Rio Negro","85.29"
"Rio Negro","85.66"
"Rio Negro","85.71"
"Rio Negro","86.07"
"Rio Negro","86.17"
"Rio Negro","86.42"
"Rio Negro","86.62"
"Rio Negro","86.78"
"Rio Negro","86.96"
"Rio Negro","86.98"
"Rio Negro","87.03"
"Rio Negro","87.09"
"Rio Negro","87.43"
"Rio Negro","87.71"
"Rio Negro","87.99"
"Rio Negro","88.37"
"Rio Negro","88.42"
"Rio Negro","88.48"
"Rio Negro","88.86"
"Rio Negro","88.88"
"Rio Negro","89.49"
"Rio Negro","89.54"
"Rio Negro","89.74"
"Rio Negro","89.8"
"Rio Negro","90.02"
"Rio Negro","90.19"
"Rio Negro","90.27"
"Rio Negro","90.43"
"Rio Negro","90.58"
"Rio Negro","90.67"
"Rio Negro","90.69"
"Rio Negro","90.71"
"Rio Negro","90.79"
"Rio Negro","91.12"
"Rio Negro","91.78"
"Rio Negro","91.96"
"Rio Negro","92.04"
"Rio Negro","92.05"
"Rio Negro","92.14"
"Rio Negro","92.17"
"Rio Negro","92.28"
"Rio Negro","92.32"
"Rio Negro","92.34"
"Rio Negro","92.46"
"Rio Negro","92.55"
"Rio Negro","92.87"
"Rio Negro","93.06"
"Rio Negro","93.08"
"Rio Negro","93.13"
"Rio Negro","93.54"
"Rio Negro","93.64"
"Rio Negro","93.87"
"Rio Negro","94.21"
"Rio Negro","94.82"
"Rio Negro","94.88"
"Rio Negro","94.93"
"Rio Negro","94.99"
"Rio Negro","95.03"
"Rio Negro","95.1"
"Rio Negro","95.2"
"Rio Negro","95.21"
"Rio Negro","95.23"
"Rio Negro","95.25"
"Rio Negro","95.31"
"Rio Negro","95.38"
"Rio Negro","95.44"
"Rio Negro","95.61"
"Rio Negro","95.68"
"Rio Negro","95.84"
"Rio Negro","95.87"
"Rio Negro","95.88"
"Rio Negro","95.89"
"Rio Negro","96.29"
"Rio Negro","96.54"
"Rio Negro","96.6"
"Rio Negro","96.77"
"Rio Negro","96.83"
"Rio Negro","97.05"
"Rio Negro","97.1"
"Rio Negro","97.62"
"Rio Negro","97.66"
"Rio Negro","97.89"
"Rio Negro","98.02"
"Rio Negro","98.11"
"Rio Negro","98.12"
"Rio Negro","98.27"
"Rio Negro","98.34"
"Rio Negro","98.37"
"Rio Negro","98.57"
"Rio Negro","98.71"
"Rio Negro","99.02"
"Rio Negro","99.03"
"Rio Negro","99.14"
"Rio Negro","99.22"
"Rio Negro","99.46"
"Rio Negro","99.5"
"Rio Negro","99.62"
"Rio Negro","99.96"
"Rio Negro","100.2"
"Rio Negro","100.36"
"Rio Negro","100.65"
"Rio Negro","100.67"
"Rio Negro","100.68"
"Rio Negro","100.78"
"Rio Negro","100.9"
"Rio Negro","100.94"
"Rio Negro","101.05"
"Rio Negro","101.06"
"Rio Negro","101.08"
"Rio Negro","101.2"
"Rio Negro","101.33"
"Rio Negro","101.38"
"Rio Negro","101.42"
"Rio Negro","101.86"
"Rio Negro","101.92"
"Rio Negro","102.02"
"Rio Negro","102.14"
"Rio Negro","102.27"
"Rio Negro","102.32"
"Rio Negro","102.65"
"Rio Negro","102.68"
"Rio Negro","102.7"
"Rio Negro","102.78"
"Rio Negro","102.79"
"Rio Negro","102.92"
"Rio Negro","102.98"
"Rio Negro","103"
"Rio Negro","103.09"
"Rio Negro","103.13"
"Rio Negro","103.23"
"Rio Negro","103.27"
"Rio Negro","103.39"
"Rio Negro","103.69"
"Rio Negro","103.72"
"Rio Negro","103.82"
"Rio Negro","103.84"
"Rio Negro","103.94"
"Rio Negro","104.14"
"Rio Negro","104.24"
"Rio Negro","104.29"
"Rio Negro","104.31"
"Rio Negro","104.59"
"Rio Negro","104.61"
"Rio Negro","104.69"
"Rio Negro","104.77"
"Rio Negro","104.95"
"Rio Negro","105.11"
"Rio Negro","105.14"
"Rio Negro","105.37"
"Rio Negro","105.56"
"Rio Negro","105.64"
"Rio Negro","105.73"
"Rio Negro","105.87"
"Rio Negro","105.99"
"Rio Negro","106.11"
"Rio Negro","106.3"
"Rio Negro","106.39"
"Rio Negro","106.52"
"Rio Negro","106.53"
"Rio Negro","106.67"
"Rio Negro","106.72"
"Rio Negro","106.78"
"Rio Negro","106.9"
"Rio Negro","107.09"
"Rio Negro","107.28"
"Rio Negro","107.47"
"Rio Negro","107.49"
"Rio Negro","107.64"
"Rio Negro","107.72"
"Rio Negro","107.79"
"Rio Negro","107.88"
"Rio Negro","107.99"
"Rio Negro","108.08"
"Rio Negro","108.12"
"Rio Negro","108.28"
"Rio Negro","108.45"
"Rio Negro","108.67"
"Rio Negro","108.72"
"Rio Negro","108.74"
"Rio Negro","108.79"
"Rio Negro","108.85"
"Rio Negro","109.06"
"Rio Negro","109.08"
"Rio Negro","109.1"
"Rio Negro","109.22"
"Rio Negro","109.25"
"Rio Negro","109.62"
"Rio Negro","109.99"
"Rio Negro","110.04"
"Rio Negro","110.11"
"Rio Negro","110.15"
"Rio Negro","110.19"
"Rio Negro","110.32"
"Rio Negro","110.44"
"Rio Negro","110.52"
"Rio Negro","110.56"
"Rio Negro","110.6"
"Rio Negro","110.68"
"Rio Negro","110.74"
"Rio Negro","110.75"
"Rio Negro","110.8"
"Rio Negro","110.86"
"Rio Negro","110.89"
"Rio Negro","110.9"
"Rio Negro","111.07"
"Rio Negro","111.09"
"Rio Negro","111.21"
"Rio Negro","111.23"
"Rio Negro","111.25"
"Rio Negro","111.27"
"Rio Negro","111.38"
"Rio Negro","111.74"
"Rio Negro","112.34"
"Rio Negro","112.37"
"Rio Negro","112.4"
"Rio Negro","112.6"
"Rio Negro","112.72"
"Rio Negro","112.75"
"Rio Negro","112.76"
"Rio Negro","112.93"
"Rio Negro","113.38"
"Rio Negro","113.4"
"Rio Negro","113.63"
"Rio Negro","113.8"
"Rio Negro","113.92"
"Rio Negro","114.16"
"Rio Negro","114.26"
"Rio Negro","114.27"
"Rio Negro","114.28"
"Rio Negro","114.51"
"Rio Negro","114.73"
"Rio Negro","114.79"
"Rio Negro","114.82"
"Rio Negro","114.99"
"Rio Negro","115.05"
"Rio Negro","115.21"
"Rio Negro","115.29"
"Rio Negro","115.3"
"Rio Negro","115.59"
"Rio Negro","115.79"
"Rio Negro","115.82"
"Rio Negro","115.84"
"Rio Negro","116.09"
"Rio Negro","116.1"
"Rio Negro","116.43"
"Rio Negro","116.55"
"Rio Negro","116.79"
"Rio Negro","117.0201761"
"Rio Negro","117.07"
"Rio Negro","117.08"
"Rio Negro","117.37"
"Rio Negro","117.44"
"Rio Negro","117.51"
"Rio Negro","117.53"
"Rio Negro","117.71"
"Rio Negro","117.79"
"Rio Negro","118.05"
"Rio Negro","118.09"
"Rio Negro","118.24"
"Rio Negro","118.48"
"Rio Negro","118.49"
"Rio Negro","118.86"
"Rio Negro","119.03"
"Rio Negro","119.3"
"Rio Negro","119.33"
"Rio Negro","119.47"
"Rio Negro","119.59"
"Rio Negro","119.68"
"Rio Negro","119.96"
"Rio Negro","120.19"
"Rio Negro","120.38"
"Rio Negro","121.1"
"Rio Negro","121.36"
"Rio Negro","121.44"
"Rio Negro","121.61"
"Rio Negro","121.63"
"Rio Negro","121.64"
"Rio Negro","122.19"
"Rio Negro","122.23"
"Rio Negro","122.32"
"Rio Negro","122.55"
"Rio Negro","122.61"
"Rio Negro","122.73"
"Rio Negro","122.8"
"Rio Negro","122.94"
"Rio Negro","123.1"
"Rio Negro","123.23"
"Rio Negro","123.24"
"Rio Negro","123.54"
"Rio Negro","124.03"
"Rio Negro","124.12"
"Rio Negro","124.27"
"Rio Negro","124.46"
"Rio Negro","124.72"
"Rio Negro","124.78"
"Rio Negro","124.83"
"Rio Negro","125.26"
"Rio Negro","125.28"
"Rio Negro","125.36"
"Rio Negro","125.41"
"Rio Negro","125.51"
"Rio Negro","125.72"
"Rio Negro","125.78"
"Rio Negro","125.79"
"Rio Negro","125.93"
"Rio Negro","125.96"
"Rio Negro","125.99"
"Rio Negro","126.57"
"Rio Negro","126.67"
"Rio Negro","126.69"
"Rio Negro","126.8"
"Rio Negro","127.45"
"Rio Negro","127.5"
"Rio Negro","127.54"
"Rio Negro","127.7"
"Rio Negro","128.06"
"Rio Negro","128.11"
"Rio Negro","128.47"
"Rio Negro","128.51"
"Rio Negro","128.62"
"Rio Negro","128.66"
"Rio Negro","128.88"
"Rio Negro","129.04"
"Rio Negro","129.22"
"Rio Negro","129.25"
"Rio Negro","129.29"
"Rio Negro","129.42"
"Rio Negro","129.65"
"Rio Negro","130.03"
"Rio Negro","130.3"
"Rio Negro","130.45"
"Rio Negro","130.82"
"Rio Negro","131.06"
"Rio Negro","131.16"
"Rio Negro","131.37"
"Rio Negro","131.65"
"Rio Negro","132.19"
"Rio Negro","132.66"
"Rio Negro","132.74"
"Rio Negro","132.76"
"Rio Negro","132.92"
"Rio Negro","133.02"
"Rio Negro","133.16"
"Rio Negro","133.2"
"Rio Negro","133.32"
"Rio Negro","133.33"
"Rio Negro","133.34"
"Rio Negro","133.41"
"Rio Negro","133.42"
"Rio Negro","133.51"
"Rio Negro","133.64"
"Rio Negro","133.9"
"Rio Negro","134.15"
"Rio Negro","134.3"
"Rio Negro","134.33"
"Rio Negro","134.34"
"Rio Negro","134.38"
"Rio Negro","134.58"
"Rio Negro","135.05"
"Rio Negro","135.27"
"Rio Negro","135.49"
"Rio Negro","135.84"
"Rio Negro","136.25"
"Rio Negro","136.32"
"Rio Negro","136.36"
"Rio Negro","136.46"
"Rio Negro","136.54"
"Rio Negro","136.7"
"Rio Negro","137.01"
"Rio Negro","137.05"
"Rio Negro","137.13"
"Rio Negro","137.19"
"Rio Negro","137.71"
"Rio Negro","137.85"
"Rio Negro","137.95"
"Rio Negro","137.98"
"Rio Negro","138.03"
"Rio Negro","138.08"
"Rio Negro","138.2020232"
"Rio Negro","138.32"
"Rio Negro","138.34"
"Rio Negro","138.4"
"Rio Negro","138.51"
"Rio Negro","138.63"
"Rio Negro","138.82"
"Rio Negro","138.94"
"Rio Negro","139.72"
"Rio Negro","140.02"
"Rio Negro","140.04"
"Rio Negro","140.27"
"Rio Negro","140.55"
"Rio Negro","140.74"
"Rio Negro","141.21"
"Rio Negro","141.28"
"Rio Negro","141.43"
"Rio Negro","141.59"
"Rio Negro","141.66"
"Rio Negro","141.82"
"Rio Negro","141.9"
"Rio Negro","141.96"
"Rio Negro","142.26"
"Rio Negro","142.29"
"Rio Negro","142.39"
"Rio Negro","142.42"
"Rio Negro","142.45"
"Rio Negro","142.47"
"Rio Negro","142.5"
"Rio Negro","142.51"
"Rio Negro","142.67"
"Rio Negro","142.72"
"Rio Negro","142.76"
"Rio Negro","142.99"
"Rio Negro","143"
"Rio Negro","143.22"
"Rio Negro","143.24"
"Rio Negro","143.29"
"Rio Negro","143.52"
"Rio Negro","143.67"
"Rio Negro","143.95"
"Rio Negro","144.17"
"Rio Negro","144.29"
"Rio Negro","144.56"
"Rio Negro","144.64"
"Rio Negro","144.65"
"Rio Negro","144.71"
"Rio Negro","144.98"
"Rio Negro","145.12"
"Rio Negro","145.16"
"Rio Negro","145.21"
"Rio Negro","145.24"
"Rio Negro","145.26"
"Rio Negro","145.61"
"Rio Negro","145.93"
"Rio Negro","146.08"
"Rio Negro","146.11"
"Rio Negro","146.12"
"Rio Negro","146.2"
"Rio Negro","146.32"
"Rio Negro","146.35"
"Rio Negro","146.5"
"Rio Negro","146.65"
"Rio Negro","146.91"
"Rio Negro","146.94"
"Rio Negro","146.95"
"Rio Negro","147.36"
"Rio Negro","147.4"
"Rio Negro","147.6"
"Rio Negro","147.73"
"Rio Negro","147.89"
"Rio Negro","147.96"
"Rio Negro","148.14"
"Rio Negro","148.23"
"Rio Negro","148.58"
"Rio Negro","148.68"
"Rio Negro","148.86"
"Rio Negro","148.89"
"Rio Negro","149.03"
"Rio Negro","149.07"
"Rio Negro","149.5"
"Rio Negro","149.54"
"Rio Negro","149.65"
"Rio Negro","149.7"
"Rio Negro","149.87"
"Rio Negro","149.91"
"Rio Negro","150.15"
"Rio Negro","150.3"
"Rio Negro","150.61"
"Rio Negro","150.68"
"Rio Negro","150.9"
"Rio Negro","151.51"
"Rio Negro","151.65"
"Rio Negro","151.72"
"Rio Negro","151.86"
"Rio Negro","152.1"
"Rio Negro","152.21"
"Rio Negro","152.33"
"Rio Negro","152.36"
"Rio Negro","153.09"
"Rio Negro","153.23"
"Rio Negro","153.29"
"Rio Negro","153.5"
"Rio Negro","153.82"
"Rio Negro","154.05"
"Rio Negro","154.08"
"Rio Negro","154.12"
"Rio Negro","154.35"
"Rio Negro","154.42"
"Rio Negro","154.96"
"Rio Negro","155.01"
"Rio Negro","155.36"
"Rio Negro","155.37"
"Rio Negro","155.43"
"Rio Negro","155.52"
"Rio Negro","155.82"
"Rio Negro","156.14"
"Rio Negro","156.21"
"Rio Negro","156.29"
"Rio Negro","156.51"
"Rio Negro","156.76"
"Rio Negro","157.09"
"Rio Negro","157.12"
"Rio Negro","157.14"
"Rio Negro","157.18"
"Rio Negro","157.27"
"Rio Negro","157.57"
"Rio Negro","157.64"
"Rio Negro","157.73"
"Rio Negro","157.85"
"Rio Negro","158.12"
"Rio Negro","158.3"
"Rio Negro","158.41"
"Rio Negro","158.59"
"Rio Negro","158.62"
"Rio Negro","158.67"
"Rio Negro","158.97"
"Rio Negro","159.18"
"Rio Negro","159.39"
"Rio Negro","159.83"
"Rio Negro","159.88"
"Rio Negro","159.91"
"Rio Negro","160.26"
"Rio Negro","160.46"
"Rio Negro","160.48"
"Rio Negro","160.53"
"Rio Negro","160.64"
"Rio Negro","161.21"
"Rio Negro","161.29"
"Rio Negro","161.49"
"Rio Negro","161.68"
"Rio Negro","161.85"
"Rio Negro","161.99"
"Rio Negro","162.07"
"Rio Negro","162.28"
"Rio Negro","162.31"
"Rio Negro","162.81"
"Rio Negro","162.87"
"Rio Negro","162.99"
"Rio Negro","163"
"Rio Negro","163.02"
"Rio Negro","163.07"
"Rio Negro","163.09"
"Rio Negro","163.13"
"Rio Negro","163.17"
"Rio Negro","163.2"
"Rio Negro","163.38"
"Rio Negro","163.39"
"Rio Negro","163.71"
"Rio Negro","163.89"
"Rio Negro","164.27"
"Rio Negro","164.44"
"Rio Negro","164.51"
"Rio Negro","164.52"
"Rio Negro","164.58"
"Rio Negro","164.96"
"Rio Negro","165.11"
"Rio Negro","165.43"
"Rio Negro","165.46"
"Rio Negro","165.8"
"Rio Negro","165.97"
"Rio Negro","166.18"
"Rio Negro","166.38"
"Rio Negro","167"
"Rio Negro","167.06"
"Rio Negro","167.25"
"Rio Negro","167.5"
"Rio Negro","168.02"
"Rio Negro","168.09"
"Rio Negro","168.18"
"Rio Negro","168.5"
"Rio Negro","168.65"
"Rio Negro","168.73"
"Rio Negro","168.87"
"Rio Negro","168.91"
"Rio Negro","168.98"
"Rio Negro","169.64"
"Rio Negro","169.83"
"Rio Negro","169.99"
"Rio Negro","170.08"
"Rio Negro","170.16"
"Rio Negro","170.18"
"Rio Negro","170.26"
"Rio Negro","170.3"
"Rio Negro","170.33"
"Rio Negro","170.56"
"Rio Negro","171.24"
"Rio Negro","171.25"
"Rio Negro","171.4"
"Rio Negro","171.56"
"Rio Negro","171.61"
"Rio Negro","171.91"
"Rio Negro","172"
"Rio Negro","172.08"
"Rio Negro","172.09"
"Rio Negro","172.48"
"Rio Negro","172.49"
"Rio Negro","172.9"
"Rio Negro","174.35"
"Rio Negro","174.79"
"Rio Negro","174.86"
"Rio Negro","174.9"
"Rio Negro","175.21"
"Rio Negro","175.36"
"Rio Negro","175.39"
"Rio Negro","175.66"
"Rio Negro","175.7"
"Rio Negro","175.71"
"Rio Negro","175.98"
"Rio Negro","176.12"
"Rio Negro","176.14"
"Rio Negro","176.84"
"Rio Negro","177.33"
"Rio Negro","177.45"
"Rio Negro","177.51"
"Rio Negro","177.58"
"Rio Negro","177.79"
"Rio Negro","177.86"
"Rio Negro","178.03"
"Rio Negro","178.14"
"Rio Negro","178.35"
"Rio Negro","178.36"
"Rio Negro","178.65"
"Rio Negro","178.74"
"Rio Negro","178.78"
"Rio Negro","179.31"
"Rio Negro","179.41"
"Rio Negro","179.42"
"Rio Negro","179.45"
"Rio Negro","179.65"
"Rio Negro","179.69"
"Rio Negro","179.76"
"Rio Negro","179.91"
"Rio Negro","179.96"
"Rio Negro","180.05"
"Rio Negro","180.07"
"Rio Negro","180.22"
"Rio Negro","180.41"
"Rio Negro","180.51"
"Rio Negro","180.73"
"Rio Negro","180.82"
"Rio Negro","180.89"
"Rio Negro","181.03"
"Rio Negro","181.12"
"Rio Negro","181.33"
"Rio Negro","181.41"
"Rio Negro","181.69"
"Rio Negro","181.78"
"Rio Negro","182"
"Rio Negro","182.5"
"Rio Negro","182.53"
"Rio Negro","182.73"
"Rio Negro","182.8"
"Rio Negro","182.94"
"Rio Negro","183.02"
"Rio Negro","183.06"
"Rio Negro","183.21"
"Rio Negro","183.73"
"Rio Negro","183.87"
"Rio Negro","184.29"
"Rio Negro","184.34"
"Rio Negro","184.36"
"Rio Negro","184.54"
"Rio Negro","184.67"
"Rio Negro","184.68"
"Rio Negro","184.78"
"Rio Negro","184.84"
"Rio Negro","186.0310938"
"Rio Negro","186.4"
"Rio Negro","186.65"
"Rio Negro","186.87"
"Rio Negro","186.97"
"Rio Negro","188.08"
"Rio Negro","188.34"
"Rio Negro","188.43"
"Rio Negro","188.64"
"Rio Negro","189.22"
"Rio Negro","189.46"
"Rio Negro","190.27"
"Rio Negro","190.54"
"Rio Negro","190.66"
"Rio Negro","191.19"
"Rio Negro","191.27"
"Rio Negro","191.32"
"Rio Negro","191.46"
"Rio Negro","191.67"
"Rio Negro","191.78"
"Rio Negro","192.62"
"Rio Negro","192.78"
"Rio Negro","192.81"
"Rio Negro","193.77"
"Rio Negro","194.8"
"Rio Negro","195.13"
"Rio Negro","195.23"
"Rio Negro","195.48"
"Rio Negro","195.8"
"Rio Negro","195.83"
"Rio Negro","195.95"
"Rio Negro","196.04"
"Rio Negro","196.52"
"Rio Negro","196.71"
"Rio Negro","196.96"
"Rio Negro","197.11"
"Rio Negro","197.48"
"Rio Negro","197.81"
"Rio Negro","197.92"
"Rio Negro","198.14"
"Rio Negro","198.61"
"Rio Negro","199.45"
"Rio Negro","199.46"
"Rio Negro","199.7"
"Rio Negro","199.91"
"Rio Negro","200"
"Rio Negro","200.32"
"Rio Negro","200.52"
"Rio Negro","200.71"
"Rio Negro","200.93"
"Rio Negro","201.13"
"Rio Negro","201.42"
"Rio Negro","201.7"
"Rio Negro","201.88"
"Rio Negro","202.38"
"Rio Negro","203.55"
"Rio Negro","203.73"
"Rio Negro","204.02"
"Rio Negro","204.57"
"Rio Negro","204.74"
"Rio Negro","205.02"
"Rio Negro","205.16"
"Rio Negro","205.2"
"Rio Negro","205.54"
"Rio Negro","206.09"
"Rio Negro","206.14"
"Rio Negro","206.28"
"Rio Negro","206.3"
"Rio Negro","206.53"
"Rio Negro","206.6"
"Rio Negro","206.95"
"Rio Negro","208.03"
"Rio Negro","208.04"
"Rio Negro","208.05"
"Rio Negro","208.53"
"Rio Negro","208.66"
"Rio Negro","208.76"
"Rio Negro","208.81"
"Rio Negro","209.15"
"Rio Negro","209.44"
"Rio Negro","209.75"
"Rio Negro","210.34"
"Rio Negro","212.19"
"Rio Negro","212.63"
"Rio Negro","212.64"
"Rio Negro","213.22"
"Rio Negro","213.28"
"Rio Negro","213.59"
"Rio Negro","213.84"
"Rio Negro","214.12"
"Rio Negro","214.42"
"Rio Negro","214.46"
"Rio Negro","214.53"
"Rio Negro","214.76"
"Rio Negro","214.83"
"Rio Negro","214.93"
"Rio Negro","215.59"
"Rio Negro","215.69"
"Rio Negro","216.0744652"
"Rio Negro","216.54"
"Rio Negro","216.55"
"Rio Negro","216.87"
"Rio Negro","217.57"
"Rio Negro","217.73"
"Rio Negro","218.57"
"Rio Negro","219.52"
"Rio Negro","219.79"
"Rio Negro","220.63"
"Rio Negro","220.66"
"Rio Negro","220.88"
"Rio Negro","220.99"
"Rio Negro","221.82"
"Rio Negro","221.95"
"Rio Negro","222.2"
"Rio Negro","223.11"
"Rio Negro","223.57"
"Rio Negro","224.28"
"Rio Negro","224.71"
"Rio Negro","224.97"
"Rio Negro","225.39"
"Rio Negro","225.61"
"Rio Negro","226.1"
"Rio Negro","226.54"
"Rio Negro","226.96"
"Rio Negro","227.07"
"Rio Negro","227.68"
"Rio Negro","228.03"
"Rio Negro","228.19"
"Rio Negro","229.04"
"Rio Negro","229.31"
"Rio Negro","229.37"
"Rio Negro","229.81"
"Rio Negro","229.87"
"Rio Negro","230.43"
"Rio Negro","230.44"
"Rio Negro","230.57"
"Rio Negro","231.02"
"Rio Negro","231.42"
"Rio Negro","231.59"
"Rio Negro","231.86"
"Rio Negro","232.19"
"Rio Negro","232.42"
"Rio Negro","233.44"
"Rio Negro","234.12"
"Rio Negro","234.74"
"Rio Negro","235"
"Rio Negro","235.18"
"Rio Negro","235.26"
"Rio Negro","235.33"
"Rio Negro","235.63"
"Rio Negro","235.99"
"Rio Negro","236.21"
"Rio Negro","236.45"
"Rio Negro","236.47"
"Rio Negro","237.29"
"Rio Negro","237.64"
"Rio Negro","238.55"
"Rio Negro","238.59"
"Rio Negro","238.7"
"Rio Negro","239.54"
"Rio Negro","239.7885682"
"Rio Negro","239.9"
"Rio Negro","240.11"
"Rio Negro","240.28"
"Rio Negro","240.43"
"Rio Negro","240.87"
"Rio Negro","241.27"
"Rio Negro","241.55"
"Rio Negro","241.58"
"Rio Negro","241.64"
"Rio Negro","242.17"
"Rio Negro","242.32"
"Rio Negro","242.59"
"Rio Negro","243.26"
"Rio Negro","243.36"
"Rio Negro","243.38"
"Rio Negro","244.2"
"Rio Negro","244.31"
"Rio Negro","244.42"
"Rio Negro","244.64"
"Rio Negro","244.91"
"Rio Negro","245.29"
"Rio Negro","245.54"
"Rio Negro","245.55"
"Rio Negro","246.17"
"Rio Negro","246.32"
"Rio Negro","246.54"
"Rio Negro","246.66"
"Rio Negro","246.85"
"Rio Negro","247.24"
"Rio Negro","247.9"
"Rio Negro","248.84"
"Rio Negro","248.95"
"Rio Negro","249.97"
"Rio Negro","250.09"
"Rio Negro","250.3"
"Rio Negro","250.33"
"Rio Negro","250.56"
"Rio Negro","250.59"
"Rio Negro","250.78"
"Rio Negro","251.22"
"Rio Negro","251.26"
"Rio Negro","251.64"
"Rio Negro","251.78"
"Rio Negro","251.82"
"Rio Negro","251.86"
"Rio Negro","251.98"
"Rio Negro","252.36"
"Rio Negro","252.73"
"Rio Negro","252.96"
"Rio Negro","253.17"
"Rio Negro","253.55"
"Rio Negro","253.62"
"Rio Negro","253.86"
"Rio Negro","253.87"
"Rio Negro","253.99"
"Rio Negro","254.09"
"Rio Negro","254.38"
"Rio Negro","254.9"
"Rio Negro","255.32"
"Rio Negro","256.47"
"Rio Negro","256.54"
"Rio Negro","256.86"
"Rio Negro","256.93"
"Rio Negro","257.79"
"Rio Negro","258.01"
"Rio Negro","258.26"
"Rio Negro","258.79"
"Rio Negro","258.83"
"Rio Negro","258.91"
"Rio Negro","258.93"
"Rio Negro","259.16"
"Rio Negro","259.81"
"Rio Negro","260.07"
"Rio Negro","260.26"
"Rio Negro","260.65"
"Rio Negro","261.13"
"Rio Negro","261.26"
"Rio Negro","262.44"
"Rio Negro","263.16"
"Rio Negro","263.33"
"Rio Negro","263.45"
"Rio Negro","264.5"
"Rio Negro","265.4"
"Rio Negro","266.25"
"Rio Negro","266.75"
"Rio Negro","267.35"
"Rio Negro","267.36"
"Rio Negro","267.6"
"Rio Negro","267.86"
"Rio Negro","268.11"
"Rio Negro","268.67"
"Rio Negro","269.34"
"Rio Negro","270.19"
"Rio Negro","270.33"
"Rio Negro","270.5"
"Rio Negro","270.61"
"Rio Negro","271.46"
"Rio Negro","271.85"
"Rio Negro","273.11"
"Rio Negro","274.29"
"Rio Negro","276.87"
"Rio Negro","277.70"
"Rio Negro","277.76"
"Rio Negro","278.28"
"Rio Negro","278.61"
"Rio Negro","278.74"
"Rio Negro","279.37"
"Rio Negro","279.87"
"Rio Negro","281.28"
"Rio Negro","282.2"
"Rio Negro","283.89"
"Rio Negro","285.16"
"Rio Negro","285.46"
"Rio Negro","285.5"
"Rio Negro","286.71"
"Rio Negro","286.89"
"Rio Negro","287.54"
"Rio Negro","287.87"
"Rio Negro","287.93"
"Rio Negro","288.79"
"Rio Negro","289.15"
"Rio Negro","289.18"
"Rio Negro","290.39"
"Rio Negro","290.45"
"Rio Negro","290.52"
"Rio Negro","291.02"
"Rio Negro","291.2"
"Rio Negro","291.3"
"Rio Negro","292.14"
"Rio Negro","292.32"
"Rio Negro","292.6"
"Rio Negro","294.18"
"Rio Negro","294.39"
"Rio Negro","294.56"
"Rio Negro","295.79"
"Rio Negro","295.86"
"Rio Negro","296.02"
"Rio Negro","296.05"
"Rio Negro","296.29"
"Rio Negro","298.09"
"Rio Negro","298.44"
"Rio Negro","298.62"
"Rio Negro","299.48"
"Rio Negro","299.7"
"Rio Negro","299.91"
"Rio Negro","300.27"
"Rio Negro","300.52"
"Rio Negro","300.98"
"Rio Negro","301.78"
"Rio Negro","301.92"
"Rio Negro","303.06"
"Rio Negro","304.51"
"Rio Negro","305.93"
"Rio Negro","306.97"
"Rio Negro","307.25"
"Rio Negro","307.77"
"Rio Negro","307.84"
"Rio Negro","308.01"
"Rio Negro","308.79"
"Rio Negro","309.99"
"Rio Negro","311.33"
"Rio Negro","313.58"
"Rio Negro","318.11"
"Rio Negro","319.22"
